biz_configuration_id,product_id,search_term,cluster_id,row_num
116,B09YC8119B,dog treats one ingredient,16,909
116,B09YC8119B,dog jerky sticks,17,913
116,B09YC8119B,organic dog treats for large dogs,18,918
116,B09YC8119B,organic dog treats large breed,18,922
116,B09YC8119B,organic dog treats for medium dogs,19,925
116,B09YC8119B,dog treat sticks,20,932
116,B09YC8119B,dog sticks treats,20,935
116,B09YC8119B,dog stick treats,20,938
116,B09YC8119B,dog treats sticks,20,941
116,B09YC8119B,black friday dog treats,21,946
116,B09YC8119B,chicken wrapped dog treats,22,949
116,B09YC8119B,turkey jerky for dogs,23,953
116,B09YC8119B,newmans dog treats,24,957
116,B09YC8119B,turkey treats for dogs,25,961
116,B09YC8119B,doggie chicken chips,26,965
116,B09YC8119B,chicken tenders for dogs,27,969
116,B09YC8119B,dog chicken chips,28,974
116,B09YC8119B,chicken waffle dog treat,29,977
116,B09YC8119B,dog tendon chews,30,981
116,B09YC8119B,american made dog treats,31,985
116,B09YC8119B,organic dog bones,32,989
116,B09YC8119B,dog treats organic and natural,33,993
116,B09YC8119B,low calorie dog chews,34,997
116,B09YC8119B,xl dog treats,35,1001
116,B09YC8119B,chicken bones for dogs,36,1005
116,B0CLFXL9XR,dog peanut butter,1,1008
116,B0CLFXL9XR,calming peanut butter for dogs,1,1009
116,B0CLFXL9XR,dog calming peanut butter,1,1010
116,B0CLFXL9XR,peanut butter for dogs only,1,1012
116,B0CLFXL9XR,dog peanut butter squeeze,1,1013
116,B0CLFXL9XR,peanut butter for dogs safe,1,1014
116,B0CLFXL9XR,spray peanut butter for dogs,1,1015
116,B0CLFXL9XR,calming dog peanut butter,1,1016
116,B0CLFXL9XR,dog safe peanut butter,1,1030
116,B0CLFXL9XR,calming butter for dogs,2,1044
116,B0CLFXL9XR,calming dog,2,1045
116,B0CLFXL9XR,dog anxiety,3,1057
116,B0CLFXL9XR,dog anti anxiety,3,1060
116,B0CLFXL9XR,dog relaxer anxiety,3,1063
116,B0CLFXL9XR,calm for dogs with anxiety,3,1065
116,B0CLFXL9XR,rileys pill wrap for dogs,4,1069
116,B0CLFXL9XR,puppy calming treats,5,1073
116,B0CLFXL9XR,dog whipped cream,6,1077
116,B0CLFXL9XR,pet calming,7,1081
116,B0B8T3VXJY,sweet potato dog treats,1,1084
116,B0B8T3VXJY,dehydrated sweet potato dog treats,1,1085
116,B0B8T3VXJY,dried sweet potato dog treats,1,1086
116,B0B8T3VXJY,freeze dried sweet potato dog treats,1,1087
116,B0B8T3VXJY,sweet potato treats,1,1091
116,B0B8T3VXJY,sweet potato treats for dogs,1,1092
116,B0B8T3VXJY,sweet potato dog treats made in usa,1,1106
116,B0B8T3VXJY,dog sweet potato treats,1,1109
116,B0B8T3VXJY,sweet potatoes dog treats,1,1112
116,B0B8T3VXJY,rileys organic dog treats,2,1120
116,B0B8T3VXJY,organic treats for dogs,2,1121
116,B0B8T3VXJY,dog organic treats,2,1122
116,B0B8T3VXJY,sweet potato chews,3,1133
116,B0B8T3VXJY,sweet potato sticks,4,1137
116,B0B8T3VXJY,dried sweet potato,5,1141
116,B0B8T3VXJY,dehydrated sweet potatoes,6,1145
116,B0B8T3VXJY,low fat dog treats for pancreatitis,7,1149
116,B0B8T3VXJY,organic dog treats small dogs,8,1153
116,B0B8T3VXJY,single ingredient dog treats,9,1159
116,B0B8T3VXJY,single ingredient dog chew,9,1162
116,B0B8T3VXJY,organic dog treats for medium dogs,10,1165
116,B0B8T3VXJY,organic dog treats for large dogs,11,1169
116,B0B8T3VXJY,dog treats organic and natural,12,1173
116,B0C8PPH1SQ,rileys organic dog treats,1,1176
116,B0C8PPH1SQ,organic dog treat,1,1178
116,B0C8PPH1SQ,organic treats for dogs,1,1182
116,B0C8PPH1SQ,chicken treats,2,1188
116,B0C8PPH1SQ,dog chicken treats,2,1190
116,B0C8PPH1SQ,dehydrated chicken dog treats,2,1191
116,B0C8PPH1SQ,dried chicken treats for dogs,2,1192
116,B0C8PPH1SQ,chicken wrapped dog treats,2,1196
116,B0C8PPH1SQ,chicken sticks,3,1211
116,B0C8PPH1SQ,dog chicken sticks,3,1214
116,B0C8PPH1SQ,chicken rawhide sticks for dogs,3,1217
116,B0C8PPH1SQ,chicken wrapped rawhide,4,1222
116,B0C8PPH1SQ,chicken wrapped rawhide dog treats,4,1224
116,B0C8PPH1SQ,chicken jerky for dogs made in usa,5,1237
116,B0C8PPH1SQ,jerky for dogs made in usa,5,1239
116,B0C8PPH1SQ,dog jerky treats made in usa only,5,1242
116,B0C8PPH1SQ,dog treats made in usa only,5,1246
116,B0C8PPH1SQ,dog treats made in usa,5,1249
116,B0C8PPH1SQ,dog treats usa made only,5,1253
116,B0C8PPH1SQ,usa made dog treats,5,1255
116,B0C8PPH1SQ,dog treats usa,5,1258
116,B0C8PPH1SQ,usa dog treats,5,1261
116,B0C8PPH1SQ,organic dog treats small dogs,6,1266
116,B0C8PPH1SQ,dog rawhide sticks,7,1271
116,B0C8PPH1SQ,dog rawhide,7,1273
116,B0C8PPH1SQ,chicken chews for dogs,8,1277
116,B0C8PPH1SQ,dog treat sticks,9,1283
116,B0C8PPH1SQ,dog stick treats,9,1286
116,B0C8PPH1SQ,sticks for dogs,9,1289
116,B0C8PPH1SQ,chicken strips for dogs,10,1294
116,B0C8PPH1SQ,dog chicken strips,10,1297
116,B0C8PPH1SQ,organic dog treats for medium dogs,11,1302
116,B0C8PPH1SQ,dog chew sticks for small dogs,12,1307
116,B0C8PPH1SQ,chew sticks for small dogs,12,1309
116,B0C8PPH1SQ,chew sticks,12,1313
116,B0C8PPH1SQ,american made dog treats,13,1317
116,B0C8PPH1SQ,beef sticks for dogs,14,1321
116,B0C8PPH1SQ,dog treats organic and natural,15,1325
116,B0C8PPH1SQ,chews for aggressive chewers,16,1329
116,B0C8PPH1SQ,organic dog treats large breed,17,1333
116,B0C8PPH1SQ,organic dog bones,18,1337
116,B0C8PPH1SQ,hide free dog chew,19,1342
116,B0C8PPH1SQ,dog bones made in usa only,20,1345
116,B0C8PPH1SQ,farmland chicken jerky dog treats,21,1349
116,B0C8PPH1SQ,dehydrated chicken for dogs,22,1353
116,B0C8PPH1SQ,chew treats for small dogs,23,1357
116,B0C8PPH1SQ,raw hide free dog treats,24,1361
116,B0C8PPH1SQ,bacon wrapped dog treats,25,1365
116,B0C8PPH1SQ,dog chew sticks for large dogs,26,1369
116,B0DGMRCR7P,beef pizzle for dogs,1,1372
116,B0DGMRCR7P,beef pizzle sticks for dogs,1,1373
116,B0DGMRCR7P,pizzle sticks for dogs,2,1380
116,B0DGMRCR7P,bull pizzle sticks for dogs,2,1381
116,B0DGMRCR7P,dog bully sticks for large dogs,3,1402
116,B0DGMRCR7P,large bully sticks,3,1404
116,B0DGMRCR7P,bully sticks for large dogs 12 inch,3,1406
116,B0DGMRCR7P,thick bully sticks for large dogs,3,1408
116,B0DGMRCR7P,jumbo bully sticks for large dogs,3,1410
116,B0DGMRCR7P,12 inch bully sticks for large dogs,3,1412
116,B0DGMRCR7P,bully sticks large dogs,3,1414
116,B0DGMRCR7P,natural bully sticks for large dogs,3,1416
116,B0DGMRCR7P,bully sticks large,3,1418
116,B0DGMRCR7P,12 bully sticks for large dogs,3,1420
116,B0DGMRCR7P,long lasting bully sticks for large dogs,3,1422
116,B0DGMRCR7P,large bully sticks for dogs,3,1424
116,B0DGMRCR7P,sticks for dogs,3,1437
116,B0DGMRCR7P,bulk bully sticks for large dogs,3,1440
116,B0DGMRCR7P,odor free bully sticks,4,1447
116,B0DGMRCR7P,odor free bully sticks for dogs,4,1449
116,B0DGMRCR7P,bully sticks odor free,4,1451
116,B0DGMRCR7P,beef cheek rolls for dogs large,5,1457
116,B0DGMRCR7P,dog bully sticks for medium dogs,6,1461
116,B0DGMRCR7P,bully slices for dogs,7,1466
116,B0DGMRCR7P,bully slices for large dogs,7,1468
116,B0DGMRCR7P,dog treats bully sticks,8,1475
116,B0DGMRCR7P,dog treat sticks,8,1478
116,B0DGMRCR7P,dog sticks treats,8,1481
116,B0DGMRCR7P,12 inch bully sticks,9,1485
116,B0DGMRCR7P,thick bully sticks,10,1491
116,B0DGMRCR7P,extra thick bully sticks,10,1493
116,B0DGMRCR7P,thick bully sticks for aggressive chewers,10,1495
116,B0DGMRCR7P,bully sticks for puppies,11,1501
116,B0DGMRCR7P,bully bones for large dogs,12,1505
116,B0DGMRCR7P,bullysticks for large dogs,13,1509
116,B0DGMRCR7P,beef tendons for dogs,14,1513
116,B0DGMRCR7P,bully sticks for aggressive chewers,15,1517
116,B0DGMRCR7P,bully sticks made in usa,16,1521
116,B0DGMRCR7P,gullet sticks for dogs,17,1525
116,B0DGMRCR7P,dog chew sticks for large dogs,18,1530
116,B0DGMRCR7P,dog chew sticks,18,1532
116,B0DGMRCR7P,no odor bully sticks for dogs,19,1537
116,B0DGMRCR7P,beef sticks for dogs,20,1543
116,B0DGMRCR7P,dog beef sticks,20,1546
116,B0DGMRCR7P,beef collagen sticks for dogs,20,1549
116,B0DGMRCR7P,xl dog treats,21,1553
116,B0DGMRCR7P,turkey necks for dogs,22,1557
116,B0DGMRCR7P,odorless bully sticks,23,1561
116,B0DGMRCR7P,thin bully sticks for small dogs,24,1566
116,B0DGMRCR7P,thin bully sticks,24,1569
116,B0DGMRCR7P,rawhide free bones for large dogs,25,1573
116,B0DGMRCR7P,collagen chews for large dogs,26,1577
116,B0DGMRCR7P,large dog treat,27,1581
116,B0DGMRCR7P,large dog chews long lasting,28,1585
116,B0DGMC6TNH,bully sticks,1,1589
116,B0DGMC6TNH,dog bully stick,1,1590
116,B0DGMC6TNH,bully sticks for medium dogs,1,1594
116,B0DGMC6TNH,rileys organic dog treats,2,1600
116,B0DGMC6TNH,bully sticks for puppies,3,1607
116,B0DGMC6TNH,bully sticks for puppies teething,3,1609
116,B0DGMC6TNH,single ingredient dog treat,4,1613
116,B0DGMC6TNH,bully sticks for dogs made in usa,5,1618
116,B0DGMC6TNH,bully sticks made in usa only,5,1620
116,B0DGMC6TNH,braided bully sticks for small dogs,6,1625
116,B0DGMC6TNH,bully sticks 6 inch,7,1630
116,B0DGMC6TNH,6 inch bully sticks,7,1633
116,B0C29PFW63,12 inch bully sticks for large dogs,1,1636
116,B0C29PFW63,large bully sticks,1,1637
116,B0C29PFW63,bully sticks for large dogs 12 inch,1,1639
116,B0C29PFW63,bully sticks,1,1641
116,B0C29PFW63,bully sticks for large dogs,1,1642
116,B0C29PFW63,natural bully sticks for large dogs,1,1643
116,B0C29PFW63,bully sticks large,1,1644
116,B0C29PFW63,jumbo bully sticks for large dogs,1,1645
116,B0C29PFW63,bulk bully sticks for large dogs,1,1646
116,B0C29PFW63,bully sticks and more,1,1647
116,B0C29PFW63,thick bully sticks for large dogs,1,1661
116,B0C29PFW63,12 bully sticks for large dogs,1,1666
116,B0C29PFW63,beef hide dog chews,2,1684
116,B0C29PFW63,bully sticks for small dogs,3,1693
116,B0C29PFW63,dog bully sticks,3,1696
116,B0C29PFW63,dog bully sticks for small dogs,3,1699
116,B0C29PFW63,small bully sticks for small dogs,3,1702
116,B0C29PFW63,thin bully sticks for small dogs,3,1705
116,B0C29PFW63,beef tendons for dogs,4,1709
116,B0C29PFW63,12 inch bully sticks,5,1713
116,B0C29PFW63,non rawhide dog chews long lasting,6,1717
116,B0C29PFW63,beef bones for dogs,7,1721
116,B0C29PFW63,thick bully sticks,8,1726
116,B0C29PFW63,extra thick bully sticks,8,1729
116,B0C29PFW63,beef sticks for dogs,9,1733
116,B0C29PFW63,bully sticks for aggressive chewers,10,1737
116,B0C29PFW63,bully sticks odor free,11,1741
116,B0C29PFW63,organic dog treats large breed,12,1745
116,B0C29PFW63,bully sticks for dogs made in usa,13,1749
116,B0C29PFW63,chew sticks,14,1753
116,B0C29PFW63,thin bully sticks,15,1757
116,B0C29PFW63,beef pizzle for dogs,16,1761
116,B0C29PFW63,bullysticks for large dogs,17,1765
116,B0C29PFW63,no odor bully sticks for dogs,18,1769
116,B0C29PFW63,odorless bully sticks,19,1773
116,B0C29QGW4K,dog treats bully sticks single ingredient,1,1776
116,B0C29QGW4K,single ingredient dog treats,1,1777
116,B0C29QGW4K,dog treats single ingredient,1,1778
116,B0C29QGW4K,collagen bones for dogs heavy chewer,2,1788
116,B0C29QGW4K,collagen bones,2,1789
116,B0C29QGW4K,collagen dog bones,2,1790
116,B0C29QGW4K,dog bully stick,3,1804
116,B0C29QGW4K,bully sticks for medium dogs,3,1806
116,B0C29QGW4K,dog bully sticks for medium dogs,3,1809
116,B0C29QGW4K,collachews for dogs,4,1813
116,B0C29QGW4K,bully sticks for puppies,5,1818
116,B0C29QGW4K,bully sticks for puppies teething,5,1821
116,B0C29QGW4K,collagen sticks for small dogs,6,1825
116,B0C29QGW4K,single ingredient dog chew,7,1829
116,B0C29QGW4K,sticks for dogs,8,1838
116,B0C29QGW4K,dog chew sticks,8,1841
116,B0C29QGW4K,chew sticks for small dogs,8,1844
116,B0C29QGW4K,dog chew sticks for small dogs,8,1847
116,B0C29QGW4K,dog chew sticks for large dogs,8,1850
116,B0C29QGW4K,collagen dog treats,9,1853
116,B0C29QGW4K,dog bully sticks for large dogs,10,1859
116,B0C29QGW4K,long lasting bully sticks for large dogs,10,1862
116,B0C29QGW4K,bully sticks large dogs,10,1865
116,B0C29QGW4K,dog bones no rawhide,11,1870
116,B0C29QGW4K,dog bones rawhide free,11,1872
116,B0C29QGW4K,trachea dog chews,12,1877
116,B0C29QGW4K,chew bones for medium dogs,13,1882
116,B0C29QGW4K,chewing bones for dogs,13,1885
116,B0C29QGW4K,dog chews long lasting for aggressive chewers,14,1891
116,B0C29QGW4K,dog long lasting chew,14,1893
116,B0C29QGW4K,chews for aggressive chewers,14,1897
116,B0C29QGW4K,bully bones for large dogs,15,1901
116,B0C29QGW4K,bully bones for small dogs,16,1905
116,B0C29QGW4K,digestible dog chews for aggressive chewers,17,1909
116,B0C29QGW4K,raw hides medium dogs,18,1913
116,B0C29QGW4K,dog treats bully sticks,19,1920
116,B0C29QGW4K,dog sticks treats,19,1923
116,B0C29QGW4K,dog stick treats,19,1926
116,B0C29QGW4K,dog treats sticks,19,1929
116,B0C29QGW4K,bully slices for dogs,20,1933
116,B0C29QGW4K,safe dog chews,21,1937
116,B0C29QGW4K,bully sticks made in usa only,22,1942
116,B0C29QGW4K,bully sticks made in usa,22,1945
116,B0C29QGW4K,odor free bully sticks,23,1949
116,B0C29QGW4K,all natural dog chews long lasting,24,1953
116,B0C29QGW4K,hide free dog chew,25,1957
116,B0C29QGW4K,small dog chews,26,1961
116,B0C29QGW4K,raw hide free dog treats,27,1966
116,B0C29QGW4K,raw hide free dog bones,27,1969
116,B0C29QGW4K,thick bully sticks for aggressive chewers,28,1973
116,B0C29QGW4K,dog treats no rawhide,29,1977
116,B0C29QGW4K,small dog bully sticks,30,1984
116,B0C29QGW4K,braided bully sticks for small dogs,30,1987
116,B0C29QGW4K,bully stick for small dogs,30,1990
116,B0C29QGW4K,bully sticks small dogs,30,1993
116,B0C29QGW4K,dog rawhide sticks,31,1997
116,B0C29QGW4K,soft bones for senior dogs,32,2002
116,B0C29QGW4K,organic dog bones,33,2005
116,B0C29QGW4K,6 inch bully sticks,34,2010
116,B0C29QGW4K,bully sticks 6 inch,34,2013
116,B0C29QGW4K,long lasting bones,35,2017
116,B0C29QGW4K,dog bones made in usa only,36,2021
116,B0C29QGW4K,dog tendon chews,37,2025
116,B0C29QGW4K,dog treats organic and natural,38,2029
116,B0C29QGW4K,dog treats chew,39,2033
116,B0C29QGW4K,low calorie dog chews,40,2037
116,B00UVK45YG,organic dog treats,1,2040
116,B00UVK45YG,dog treats organic,1,2041
116,B00UVK45YG,pumpkin dog treats,2,2048
116,B09X7CSBC5,chicken jerky dog treats,1,2052
116,B09X7CSBC5,dog chicken jerky treats,1,2057
